1.000e+00 1.047e+00 20 
1.047e+00 1.096e+00 38 
1.096e+00 1.148e+00 43 
1.148e+00 1.202e+00 22 
1.202e+00 1.259e+00 31 
1.259e+00 1.318e+00 25 
1.318e+00 1.380e+00 19 
1.380e+00 1.445e+00 47 
1.445e+00 1.514e+00 67 
1.514e+00 1.585e+00 52 
1.585e+00 1.660e+00 40 
1.660e+00 1.738e+00 39 
1.738e+00 1.820e+00 80 
1.820e+00 1.905e+00 64 
1.905e+00 1.995e+00 67 
1.995e+00 2.089e+00 67 
2.089e+00 2.188e+00 99 
2.188e+00 2.291e+00 109 
2.291e+00 2.399e+00 94 
2.399e+00 2.512e+00 97 
2.512e+00 2.630e+00 180 
2.630e+00 2.754e+00 117 
2.754e+00 2.884e+00 154 
2.884e+00 3.020e+00 161 
3.020e+00 3.162e+00 160 
3.162e+00 3.311e+00 230 
3.311e+00 3.467e+00 214 
3.467e+00 3.631e+00 264 
3.631e+00 3.802e+00 256 
3.802e+00 3.981e+00 300 
3.981e+00 4.169e+00 318 
4.169e+00 4.365e+00 415 
4.365e+00 4.571e+00 365 
4.571e+00 4.786e+00 471 
4.786e+00 5.012e+00 425 
5.012e+00 5.248e+00 508 
5.248e+00 5.495e+00 564 
5.495e+00 5.754e+00 574 
5.754e+00 6.026e+00 737 
6.026e+00 6.310e+00 730 
6.310e+00 6.607e+00 836 
6.607e+00 6.918e+00 910 
6.918e+00 7.244e+00 1034 
7.244e+00 7.586e+00 1012 
7.586e+00 7.943e+00 1240 
7.943e+00 8.318e+00 1248 
8.318e+00 8.710e+00 1343 
8.710e+00 9.120e+00 1493 
9.120e+00 9.550e+00 1615 
9.550e+00 1.000e+01 1845 
1.000e+01 1.047e+01 2020 
1.047e+01 1.096e+01 2205 
1.096e+01 1.148e+01 2372 
1.148e+01 1.202e+01 2645 
1.202e+01 1.259e+01 2682 
1.259e+01 1.318e+01 3065 
1.318e+01 1.380e+01 3335 
1.380e+01 1.445e+01 3634 
1.445e+01 1.514e+01 3897 
1.514e+01 1.585e+01 4232 
1.585e+01 1.660e+01 4701 
1.660e+01 1.738e+01 4930 
1.738e+01 1.820e+01 5353 
1.820e+01 1.905e+01 5857 
1.905e+01 1.995e+01 6450 
1.995e+01 2.089e+01 6733 
2.089e+01 2.188e+01 7233 
2.188e+01 2.291e+01 8014 
2.291e+01 2.399e+01 8617 
2.399e+01 2.512e+01 9164 
2.512e+01 2.630e+01 10035 
2.630e+01 2.754e+01 10838 
2.754e+01 2.884e+01 11466 
2.884e+01 3.020e+01 12293 
3.020e+01 3.162e+01 13324 
3.162e+01 3.311e+01 14205 
3.311e+01 3.467e+01 15121 
3.467e+01 3.631e+01 16208 
3.631e+01 3.802e+01 17425 
3.802e+01 3.981e+01 18466 
3.981e+01 4.169e+01 19775 
4.169e+01 4.365e+01 21183 
4.365e+01 4.571e+01 22351 
4.571e+01 4.786e+01 23863 
4.786e+01 5.012e+01 25797 
5.012e+01 5.248e+01 27101 
5.248e+01 5.495e+01 28723 
5.495e+01 5.754e+01 30643 
5.754e+01 6.026e+01 32391 
6.026e+01 6.310e+01 34817 
6.310e+01 6.607e+01 36603 
6.607e+01 6.918e+01 39395 
6.918e+01 7.244e+01 42095 
7.244e+01 7.586e+01 44829 
7.586e+01 7.943e+01 48077 
7.943e+01 8.318e+01 50941 
8.318e+01 8.710e+01 55083 
8.710e+01 9.120e+01 59189 
9.120e+01 9.550e+01 63140 
9.550e+01 1.000e+02 67592 
1.000e+02 1.047e+02 72765 
1.047e+02 1.096e+02 78737 
1.096e+02 1.148e+02 84981 
1.148e+02 1.202e+02 91382 
1.202e+02 1.259e+02 98407 
1.259e+02 1.318e+02 106179 
1.318e+02 1.380e+02 114411 
1.380e+02 1.445e+02 123247 
1.445e+02 1.514e+02 133971 
1.514e+02 1.585e+02 144031 
1.585e+02 1.660e+02 154422 
1.660e+02 1.738e+02 167749 
1.738e+02 1.820e+02 180501 
1.820e+02 1.905e+02 195573 
1.905e+02 1.995e+02 211275 
1.995e+02 2.089e+02 228137 
2.089e+02 2.188e+02 245143 
2.188e+02 2.291e+02 265583 
2.291e+02 2.399e+02 286695 
2.399e+02 2.512e+02 309651 
2.512e+02 2.630e+02 335885 
2.630e+02 2.754e+02 362478 
2.754e+02 2.884e+02 390415 
2.884e+02 3.020e+02 422112 
