1.000e+00 1.047e+00 17 
1.047e+00 1.096e+00 25 
1.096e+00 1.148e+00 26 
1.148e+00 1.202e+00 23 
1.202e+00 1.259e+00 16 
1.259e+00 1.318e+00 15 
1.318e+00 1.380e+00 18 
1.380e+00 1.445e+00 33 
1.445e+00 1.514e+00 41 
1.514e+00 1.585e+00 33 
1.585e+00 1.660e+00 25 
1.660e+00 1.738e+00 37 
1.738e+00 1.820e+00 71 
1.820e+00 1.905e+00 48 
1.905e+00 1.995e+00 56 
1.995e+00 2.089e+00 51 
2.089e+00 2.188e+00 86 
2.188e+00 2.291e+00 90 
2.291e+00 2.399e+00 65 
2.399e+00 2.512e+00 69 
2.512e+00 2.630e+00 129 
2.630e+00 2.754e+00 109 
2.754e+00 2.884e+00 126 
2.884e+00 3.020e+00 112 
3.020e+00 3.162e+00 126 
3.162e+00 3.311e+00 181 
3.311e+00 3.467e+00 139 
3.467e+00 3.631e+00 211 
3.631e+00 3.802e+00 215 
3.802e+00 3.981e+00 213 
3.981e+00 4.169e+00 261 
4.169e+00 4.365e+00 312 
4.365e+00 4.571e+00 299 
4.571e+00 4.786e+00 348 
4.786e+00 5.012e+00 353 
5.012e+00 5.248e+00 389 
5.248e+00 5.495e+00 456 
5.495e+00 5.754e+00 419 
5.754e+00 6.026e+00 579 
6.026e+00 6.310e+00 587 
6.310e+00 6.607e+00 620 
6.607e+00 6.918e+00 699 
6.918e+00 7.244e+00 779 
7.244e+00 7.586e+00 779 
7.586e+00 7.943e+00 940 
7.943e+00 8.318e+00 942 
8.318e+00 8.710e+00 1028 
8.710e+00 9.120e+00 1150 
9.120e+00 9.550e+00 1228 
9.550e+00 1.000e+01 1385 
1.000e+01 1.047e+01 1486 
1.047e+01 1.096e+01 1613 
1.096e+01 1.148e+01 1697 
1.148e+01 1.202e+01 1958 
1.202e+01 1.259e+01 2065 
1.259e+01 1.318e+01 2462 
1.318e+01 1.380e+01 2534 
1.380e+01 1.445e+01 2812 
1.445e+01 1.514e+01 2834 
1.514e+01 1.585e+01 3231 
1.585e+01 1.660e+01 3557 
1.660e+01 1.738e+01 3814 
1.738e+01 1.820e+01 4216 
1.820e+01 1.905e+01 4555 
1.905e+01 1.995e+01 4866 
1.995e+01 2.089e+01 5294 
2.089e+01 2.188e+01 5673 
2.188e+01 2.291e+01 6042 
2.291e+01 2.399e+01 6901 
2.399e+01 2.512e+01 7153 
2.512e+01 2.630e+01 7771 
2.630e+01 2.754e+01 8460 
2.754e+01 2.884e+01 9088 
2.884e+01 3.020e+01 9693 
3.020e+01 3.162e+01 10425 
3.162e+01 3.311e+01 11163 
3.311e+01 3.467e+01 12067 
3.467e+01 3.631e+01 12972 
3.631e+01 3.802e+01 13606 
3.802e+01 3.981e+01 14559 
3.981e+01 4.169e+01 15926 
4.169e+01 4.365e+01 17109 
4.365e+01 4.571e+01 17994 
4.571e+01 4.786e+01 19170 
