1.000e+00 1.047e+00 258834 
1.047e+00 1.096e+00 280401 
1.096e+00 1.148e+00 305698 
1.148e+00 1.202e+00 332453 
1.202e+00 1.259e+00 363323 
1.259e+00 1.318e+00 393989 
1.318e+00 1.380e+00 428350 
1.380e+00 1.445e+00 466712 
1.445e+00 1.514e+00 506809 
1.514e+00 1.585e+00 551200 
1.585e+00 1.660e+00 601046 
1.660e+00 1.738e+00 653421 
1.738e+00 1.820e+00 709373 
1.820e+00 1.905e+00 773739 
1.905e+00 1.995e+00 839023 
1.995e+00 2.089e+00 913671 
2.089e+00 2.188e+00 994712 
2.188e+00 2.291e+00 1084260 
2.291e+00 2.399e+00 1176219 
2.399e+00 2.512e+00 1279432 
2.512e+00 2.630e+00 1390775 
2.630e+00 2.754e+00 1510719 
2.754e+00 2.884e+00 1642276 
2.884e+00 3.020e+00 1781116 
3.020e+00 3.162e+00 1932655 
3.162e+00 3.311e+00 2099598 
3.311e+00 3.467e+00 2282819 
3.467e+00 3.631e+00 2478417 
3.631e+00 3.802e+00 2690891 
3.802e+00 3.981e+00 2919029 
3.981e+00 4.169e+00 3172874 
4.169e+00 4.365e+00 3438567 
4.365e+00 4.571e+00 3726688 
4.571e+00 4.786e+00 4041554 
4.786e+00 5.012e+00 4385826 
5.012e+00 5.248e+00 4760173 
5.248e+00 5.495e+00 5172039 
5.495e+00 5.754e+00 5605755 
5.754e+00 6.026e+00 6070907 
6.026e+00 6.310e+00 6590405 
6.310e+00 6.607e+00 7147215 
6.607e+00 6.918e+00 7758730 
6.918e+00 7.244e+00 8412668 
7.244e+00 7.586e+00 9128035 
7.586e+00 7.943e+00 9902296 
7.943e+00 8.318e+00 10742351 
8.318e+00 8.710e+00 11645612 
8.710e+00 9.120e+00 12618315 
9.120e+00 9.550e+00 13685286 
9.550e+00 1.000e+01 14832093 
1.000e+01 1.047e+01 16049292 
1.047e+01 1.096e+01 17381231 
1.096e+01 1.148e+01 18809565 
1.148e+01 1.202e+01 20352929 
1.202e+01 1.259e+01 22045039 
1.259e+01 1.318e+01 23858814 
1.318e+01 1.380e+01 25798064 
1.380e+01 1.445e+01 27898820 
1.445e+01 1.514e+01 30199764 
1.514e+01 1.585e+01 32681219 
1.585e+01 1.660e+01 35365110 
1.660e+01 1.738e+01 38287424 
1.738e+01 1.820e+01 41378613 
1.820e+01 1.905e+01 44709892 
1.905e+01 1.995e+01 48331977 
1.995e+01 2.089e+01 52227545 
2.089e+01 2.188e+01 56467117 
2.188e+01 2.291e+01 60897788 
2.291e+01 2.399e+01 65710241 
2.399e+01 2.512e+01 70941598 
2.512e+01 2.630e+01 76496619 
2.630e+01 2.754e+01 82404193 
2.754e+01 2.884e+01 88785733 
2.884e+01 3.020e+01 95623494 
3.020e+01 3.162e+01 103043911 
3.162e+01 3.311e+01 111015841 
3.311e+01 3.467e+01 119579445 
3.467e+01 3.631e+01 128598862 
3.631e+01 3.802e+01 138289253 
3.802e+01 3.981e+01 148576698 
3.981e+01 4.169e+01 159605482 
4.169e+01 4.365e+01 171085182 
4.365e+01 4.571e+01 183499346 
4.571e+01 4.786e+01 196807701 
4.786e+01 5.012e+01 210551138 
5.012e+01 5.248e+01 225344542 
5.248e+01 5.495e+01 240951528 
5.495e+01 5.754e+01 257453035 
5.754e+01 6.026e+01 274666782 
6.026e+01 6.310e+01 292269881 
6.310e+01 6.607e+01 310986316 
6.607e+01 6.918e+01 330416079 
6.918e+01 7.244e+01 350477263 
7.244e+01 7.586e+01 371164370 
7.586e+01 7.943e+01 392776192 
7.943e+01 8.318e+01 414916462 
8.318e+01 8.710e+01 436677228 
8.710e+01 9.120e+01 458827203 
9.120e+01 9.550e+01 479389111 
9.550e+01 1.000e+02 499382553 
1.000e+02 1.047e+02 517381524 
1.047e+02 1.096e+02 533620039 
1.096e+02 1.148e+02 547973123 
1.148e+02 1.202e+02 558597279 
1.202e+02 1.259e+02 564996539 
1.259e+02 1.318e+02 563955034 
1.318e+02 1.380e+02 555343802 
1.380e+02 1.445e+02 536452797 
1.445e+02 1.514e+02 502902901 
1.514e+02 1.585e+02 451852231 
1.585e+02 1.660e+02 375393309 
1.660e+02 1.738e+02 261757733 
1.738e+02 1.820e+02 81228182 
1.820e+02 1.905e+02 0 
1.905e+02 1.995e+02 0 
1.995e+02 2.089e+02 0 
2.089e+02 2.188e+02 0 
2.188e+02 2.291e+02 0 
2.291e+02 2.399e+02 0 
2.399e+02 2.512e+02 0 
2.512e+02 2.630e+02 0 
2.630e+02 2.754e+02 0 
2.754e+02 2.884e+02 0 
2.884e+02 3.020e+02 0 
3.020e+02 3.162e+02 0 
3.162e+02 3.311e+02 0 
3.311e+02 3.467e+02 0 
3.467e+02 3.631e+02 0 
3.631e+02 3.802e+02 0 
3.802e+02 3.981e+02 0 
3.981e+02 4.169e+02 0 
4.169e+02 4.365e+02 0 
4.365e+02 4.571e+02 0 
4.571e+02 4.786e+02 0 
4.786e+02 5.012e+02 0 
5.012e+02 5.248e+02 0 
5.248e+02 5.495e+02 0 
5.495e+02 5.754e+02 0 
5.754e+02 6.026e+02 0 
6.026e+02 6.310e+02 0 
6.310e+02 6.607e+02 0 
6.607e+02 6.918e+02 0 
6.918e+02 7.244e+02 0 
7.244e+02 7.586e+02 0 
7.586e+02 7.943e+02 0 
7.943e+02 8.318e+02 0 
8.318e+02 8.710e+02 0 
8.710e+02 9.120e+02 0 
9.120e+02 9.550e+02 0 
9.550e+02 1.000e+03 0 
1.000e+03 1.047e+03 0 
1.047e+03 1.096e+03 0 
1.096e+03 1.148e+03 0 
1.148e+03 1.202e+03 0 
1.202e+03 1.259e+03 0 
1.259e+03 1.318e+03 0 
1.318e+03 1.380e+03 0 
1.380e+03 1.445e+03 0 
1.445e+03 1.514e+03 0 
1.514e+03 1.585e+03 0 
1.585e+03 1.660e+03 0 
1.660e+03 1.738e+03 0 
1.738e+03 1.820e+03 0 
1.820e+03 1.905e+03 0 
1.905e+03 1.995e+03 0 
1.995e+03 2.089e+03 0 
2.089e+03 2.188e+03 0 
2.188e+03 2.291e+03 0 
2.291e+03 2.399e+03 0 
2.399e+03 2.512e+03 0 
2.512e+03 2.630e+03 0 
2.630e+03 2.754e+03 0 
2.754e+03 2.884e+03 0 
2.884e+03 3.020e+03 0 
3.020e+03 3.162e+03 0 
3.162e+03 3.311e+03 0 
3.311e+03 3.467e+03 0 
3.467e+03 3.631e+03 0 
3.631e+03 3.802e+03 0 
3.802e+03 3.981e+03 0 
3.981e+03 4.169e+03 0 
4.169e+03 4.365e+03 0 
4.365e+03 4.571e+03 0 
4.571e+03 4.786e+03 0 
4.786e+03 5.012e+03 0 
5.012e+03 5.248e+03 0 
5.248e+03 5.495e+03 0 
5.495e+03 5.754e+03 0 
5.754e+03 6.026e+03 0 
6.026e+03 6.310e+03 0 
6.310e+03 6.607e+03 0 
6.607e+03 6.918e+03 0 
6.918e+03 7.244e+03 0 
7.244e+03 7.586e+03 0 
7.586e+03 7.943e+03 0 
7.943e+03 8.318e+03 0 
8.318e+03 8.710e+03 0 
8.710e+03 9.120e+03 0 
9.120e+03 9.550e+03 0 
9.550e+03 1.000e+04 0 
1.000e+04 1.047e+04 0 
1.047e+04 1.096e+04 0 
1.096e+04 1.148e+04 0 
1.148e+04 1.202e+04 0 
1.202e+04 1.259e+04 0 
1.259e+04 1.318e+04 0 
1.318e+04 1.380e+04 0 
1.380e+04 1.445e+04 0 
1.445e+04 1.514e+04 0 
1.514e+04 1.585e+04 0 
1.585e+04 1.660e+04 0 
1.660e+04 1.738e+04 0 
1.738e+04 1.820e+04 0 
1.820e+04 1.905e+04 0 
1.905e+04 1.995e+04 0 
1.995e+04 2.089e+04 0 
2.089e+04 2.188e+04 0 
2.188e+04 2.291e+04 0 
2.291e+04 2.399e+04 0 
2.399e+04 2.512e+04 0 
2.512e+04 2.630e+04 0 
2.630e+04 2.754e+04 0 
2.754e+04 2.884e+04 0 
2.884e+04 3.020e+04 0 
3.020e+04 3.162e+04 0 
3.162e+04 3.311e+04 0 
3.311e+04 3.467e+04 0 
3.467e+04 3.631e+04 0 
3.631e+04 3.802e+04 0 
3.802e+04 3.981e+04 0 
3.981e+04 4.169e+04 0 
4.169e+04 4.365e+04 0 
4.365e+04 4.571e+04 0 
4.571e+04 4.786e+04 0 
4.786e+04 5.012e+04 0 
5.012e+04 5.248e+04 0 
5.248e+04 5.495e+04 0 
5.495e+04 5.754e+04 0 
5.754e+04 6.026e+04 0 
6.026e+04 6.310e+04 0 
6.310e+04 6.607e+04 0 
6.607e+04 6.918e+04 0 
6.918e+04 7.244e+04 0 
7.244e+04 7.586e+04 0 
7.586e+04 7.943e+04 0 
7.943e+04 8.318e+04 0 
8.318e+04 8.710e+04 0 
8.710e+04 9.120e+04 0 
9.120e+04 9.550e+04 0 
9.550e+04 1.000e+05 0 
1.000e+05 1.047e+05 0 
1.047e+05 1.096e+05 0 
1.096e+05 1.148e+05 0 
1.148e+05 1.202e+05 0 
