3711816.3	-9476647
3712462.8	-9476802
3721728.5	-9477248
3728583	-9474975
3738149.5	-9469957
3742940.3	-9468469
3747205	-9469060
3749771.3	-9468464
3752550	-9467298
3757224.8	-9468092
3762411	-9464871
3764060.5	-9463028
3765768.8	-9457747
3768429.3	-9459457
3769179.5	-9454183
3770564.8	-9452806
3773031.3	-9453661
3773315.3	-9451622
3774575.5	-9450359
3775827.8	-9450424
3779025.5	-9453370
3783804	-9462750
3786097	-9462389
3789300.3	-9459002
3791345.5	-9460430
3792620.8	-9458924
3796903.8	-9458303
3800236.3	-9461023
3808654.3	-9461673
3816846	-9470035
3819706.3	-9471524
3823053.3	-9471766
3825350.3	-9473712
3829330	-9472228
3831149.3	-9474150
3836997.8	-9474832
3838314.3	-9476059
3839886	-9476996
3842620.5	-9476416
3846624	-9480224
3855111.8	-9482274
3887916	-9488150
3889119.5	-9488188
3928433	-9494865
3937028	-9496107
3958881.3	-9499481
3992273.5	-9504905
3999541.3	-9506210
4016532.5	-9508529
4043758.3	-9513396
4075032.5	-9519136
4083330.3	-9520692
4088419.5	-9521678
4120763	-9527062
4138042.3	-9529946
4138036.8	-9514186
4138017	-9502225
4137905	-9491959
4138375.8	-9459128
4138383	-9458579
4138403.3	-9439939
4138122.5	-9436680
4137852.3	-9419709
4137897	-9386880
4137791	-9363990
4137905.3	-9349552
4137949.3	-9343924
4137969.8	-9300665
4138306.3	-9296612
4139422.3	-9251335
4137230.5	-9250700
4133244.3	-9252380
4134083.5	-9253032
4133202	-9253690
4130735	-9252108
4131365.5	-9253504
4129971.3	-9254831
4130215.3	-9256775
4128238	-9257145
4127291.5	-9259798
4123714	-9262173
4124391.3	-9263944
4122316	-9265433
4122891.5	-9266576
4120771.3	-9265754
4119121.3	-9267382
4117709.5	-9267395
4117644.5	-9269326
4114384.5	-9269587
4113095.8	-9273220
4110628	-9275439
4105904.8	-9275521
4102553.5	-9278517
4100162.8	-9278556
4095855.8	-9277343
4093868.8	-9272791
4087185.3	-9265899
4085248.5	-9257872
4082273	-9257212
4081066.8	-9254809
4076646.8	-9251554
4074488.8	-9248314
4070601.3	-9245640
4068015.8	-9240403
4068777.8	-9237510
4068977.8	-9228949
4066230.3	-9224828
4060202	-9222162
4054611.8	-9221310
4050431.3	-9218209
4043805.8	-9215347
4042524.3	-9213265
4036144.3	-9212582
4032416.3	-9210863
4027626.5	-9210105
4019401	-9201709
4009539.5	-9195318
4006703	-9194560
4000753.8	-9192052
3999469	-9192387
3995694.5	-9185810
3988644.8	-9179030
3986246.8	-9175456
3985430.8	-9171679
3983012	-9168909
3982929.8	-9167306
3978731.5	-9162832
3975896	-9162208
3973089.8	-9157833
3963596.8	-9154347
3962317.8	-9152044
3954744.5	-9149592
3953597	-9146803
3950762.3	-9143669
3950878	-9141156
3948096.5	-9135510
3944591.8	-9132489
3943425.3	-9130440
3941000.8	-9127812
3937047	-9126074
3934427.8	-9121116
3931813	-9118918
3929796	-9120102
3927047.8	-9118576
3926081.8	-9121556
3921887.8	-9119939
3921965.8	-9122083
3918422.3	-9121153
3918297.5	-9118337
3916003	-9118412
3916406.3	-9116341
3912640.8	-9114492
3913811.5	-9113231
3912840.5	-9110399
3911348.8	-9112693
3907681.8	-9108892
3908196.3	-9110369
3906514	-9110031
3904247	-9111941
3901987.3	-9107133
3899535	-9106108
3900785.5	-9103690
3900323.8	-9102581
3897874	-9101436
3894492	-9101861
3891165	-9099297
3888286.3	-9095279
3883648.5	-9084891
3881389.5	-9083206
3880070.5	-9079222
3877806	-9077844
3877838.3	-9075834
3873724	-9073512
3872669.5	-9071730
3866707.8	-9072305
3866145.8	-9073634
3865063.5	-9073678
3858510.3	-9069984
3858530.8	-9068646
3855676.3	-9070669
3855057.3	-9067923
3851519.5	-9067565
3851137.8	-9065006
3849831	-9064074
3848319	-9064781
3846894	-9063726
3843817.5	-9064773
3839940.5	-9063196
3839029.3	-9063971
3837974.8	-9062255
3832675.5	-9063693
3830718.8	-9062207
3825995.5	-9061348
3822679.3	-9062754
3818769.8	-9059726
3817781	-9057651
3816941.5	-9057700
3817145	-9056006
3815545.3	-9054772
3815009.8	-9050161
3813370.3	-9047414
3810625.5	-9046711
3808875.8	-9043177
3801513.3	-9038604
3795705	-9039135
3791310.8	-9036722
3789336.8	-9036819
3785003.5	-9034409
3786279	-9032673
3784200.8	-9031561
3776864.3	-9030688
3774383.8	-9033373
3770026.5	-9033320
3765594	-9029649
3756044.3	-9030138
3754452.8	-9028553
3741453.3	-9005163
3733869.8	-9013935
3726350.3	-9013637
3722961.8	-9032447
3728382.8	-9036916
3727629.8	-9039951
3730210.5	-9038842
3731324.8	-9039578
3728059.8	-9043560
3734065.5	-9048526
3726921.5	-9044146
3730309	-9039865
3726719	-9041381
3727310.3	-9036944
3721550	-9032627
3717617.5	-9021221
3711645.5	-9023674
3705070.5	-9032110
3714547.8	-9036250
3712597	-9038738
3706207.3	-9036379
3714528.8	-9049131
3694525	-9031900
3688518.3	-9037717
3693757.8	-9043676
3682925	-9043500
3676201.8	-9038561
3671232.3	-9040097
3654451	-9051729
3655353.5	-9057575
3651064.3	-9062558
3644921.3	-9060825
3649206.3	-9060161
3646441.3	-9050368
3642149	-9051416
3630008.5	-9059292
3627702.5	-9075699
3621935	-9075350
3616409.8	-9069793
3620668.3	-9076482
3608911.8	-9071521
3605850.8	-9075718
3603626.8	-9070849
3593283.3	-9075797
3579449	-9072358
3574801.5	-9075722
3572885	-9076612
3575244.3	-9083801
3574140.5	-9084202
3576131.5	-9086785
3575784.5	-9088399
3577883.5	-9096669
3580270.8	-9098885
3581011	-9101227
3579973.8	-9103341
3583390.3	-9106290
3584808.5	-9114061
3588577.8	-9116971
3586664.5	-9117903
3588054.3	-9121943
3587561.8	-9122969
3584411.8	-9123918
3582135.3	-9126137
3583807.3	-9129928
3580318.3	-9129642
3579451.5	-9131747
3565715.5	-9133198
3558993.8	-9129718
3555429.8	-9128844
3543436.3	-9130704
3538959.3	-9132108
3537827.5	-9133330
3530742.8	-9132468
3528803	-9134072
3528481.8	-9146526
3529423.8	-9148262
3536515.3	-9151082
3545016.8	-9150372
3546682.3	-9152618
3550343.3	-9154736
3554926.3	-9152804
3556242.5	-9174072
3556935	-9179754
3557753.8	-9193093
3558611.5	-9205716
3561909	-9254261
3563446.5	-9273060
3563577.5	-9274094
3565699.3	-9307318
3566949.3	-9321654
3568886.8	-9350919
3569278.3	-9359249
3570803.5	-9382192
3571276.8	-9392521
3573669.3	-9446906
3573906.3	-9447082
3577693	-9449721
3579007.8	-9452733
3581843.5	-9454019
3585265.3	-9454650
3590979	-9454022
3597178.3	-9455230
3601327.3	-9458707
3606050.5	-9459214
3608073	-9462173
3610907.3	-9462336
3621101.3	-9464049
3627131.3	-9466394
3631745.5	-9469800
3633020.3	-9472550
3636219.8	-9473618
3640125.3	-9472577
3645873.3	-9473663
3649975.3	-9471199
3653768.5	-9471348
3658295.5	-9471946
3667825.5	-9468992
3672426.3	-9469539
3678086.8	-9466910
3682600.8	-9466912
3691297.5	-9468756
3699493.3	-9474536
3702661	-9475367
3705655.5	-9474990
3711816.3	-9476647
3598330.5	-9070875
3606946.5	-9063233
3602839.3	-9061746
3574154	-9067609
3576790	-9070252
3592700	-9069186
3595471.5	-9072906
3598330.5	-9070875
