1.000e+00 1.047e+00 0 
1.047e+00 1.096e+00 0 
1.096e+00 1.148e+00 1 
1.148e+00 1.202e+00 0 
1.202e+00 1.259e+00 1 
1.259e+00 1.318e+00 1 
1.318e+00 1.380e+00 0 
1.380e+00 1.445e+00 1 
1.445e+00 1.514e+00 2 
1.514e+00 1.585e+00 2 
1.585e+00 1.660e+00 0 
1.660e+00 1.738e+00 1 
1.738e+00 1.820e+00 0 
1.820e+00 1.905e+00 1 
1.905e+00 1.995e+00 2 
1.995e+00 2.089e+00 3 
2.089e+00 2.188e+00 1 
2.188e+00 2.291e+00 2 
2.291e+00 2.399e+00 0 
2.399e+00 2.512e+00 3 
2.512e+00 2.630e+00 3 
2.630e+00 2.754e+00 2 
2.754e+00 2.884e+00 2 
2.884e+00 3.020e+00 5 
3.020e+00 3.162e+00 4 
3.162e+00 3.311e+00 5 
3.311e+00 3.467e+00 5 
3.467e+00 3.631e+00 2 
3.631e+00 3.802e+00 9 
3.802e+00 3.981e+00 4 
3.981e+00 4.169e+00 7 
4.169e+00 4.365e+00 5 
4.365e+00 4.571e+00 11 
4.571e+00 4.786e+00 8 
4.786e+00 5.012e+00 12 
5.012e+00 5.248e+00 10 
5.248e+00 5.495e+00 16 
5.495e+00 5.754e+00 11 
5.754e+00 6.026e+00 14 
6.026e+00 6.310e+00 16 
6.310e+00 6.607e+00 16 
6.607e+00 6.918e+00 15 
6.918e+00 7.244e+00 18 
7.244e+00 7.586e+00 18 
7.586e+00 7.943e+00 20 
7.943e+00 8.318e+00 25 
8.318e+00 8.710e+00 32 
8.710e+00 9.120e+00 29 
9.120e+00 9.550e+00 26 
9.550e+00 1.000e+01 31 
1.000e+01 1.047e+01 42 
1.047e+01 1.096e+01 38 
1.096e+01 1.148e+01 45 
1.148e+01 1.202e+01 59 
1.202e+01 1.259e+01 41 
1.259e+01 1.318e+01 57 
1.318e+01 1.380e+01 58 
1.380e+01 1.445e+01 56 
1.445e+01 1.514e+01 82 
1.514e+01 1.585e+01 79 
1.585e+01 1.660e+01 96 
1.660e+01 1.738e+01 102 
1.738e+01 1.820e+01 119 
1.820e+01 1.905e+01 128 
1.905e+01 1.995e+01 130 
1.995e+01 2.089e+01 143 
2.089e+01 2.188e+01 163 
2.188e+01 2.291e+01 190 
2.291e+01 2.399e+01 165 
2.399e+01 2.512e+01 206 
2.512e+01 2.630e+01 250 
2.630e+01 2.754e+01 249 
2.754e+01 2.884e+01 262 
2.884e+01 3.020e+01 291 
3.020e+01 3.162e+01 324 
3.162e+01 3.311e+01 351 
3.311e+01 3.467e+01 359 
3.467e+01 3.631e+01 426 
3.631e+01 3.802e+01 460 
3.802e+01 3.981e+01 476 
3.981e+01 4.169e+01 515 
4.169e+01 4.365e+01 582 
4.365e+01 4.571e+01 606 
4.571e+01 4.786e+01 710 
4.786e+01 5.012e+01 774 
5.012e+01 5.248e+01 847 
5.248e+01 5.495e+01 879 
5.495e+01 5.754e+01 1008 
5.754e+01 6.026e+01 1061 
6.026e+01 6.310e+01 1132 
6.310e+01 6.607e+01 1294 
6.607e+01 6.918e+01 1458 
6.918e+01 7.244e+01 1509 
7.244e+01 7.586e+01 1700 
7.586e+01 7.943e+01 1806 
7.943e+01 8.318e+01 1927 
8.318e+01 8.710e+01 2154 
8.710e+01 9.120e+01 2408 
9.120e+01 9.550e+01 2463 
9.550e+01 1.000e+02 2756 
1.000e+02 1.047e+02 2991 
1.047e+02 1.096e+02 3188 
1.096e+02 1.148e+02 3531 
1.148e+02 1.202e+02 3909 
1.202e+02 1.259e+02 4324 
1.259e+02 1.318e+02 4696 
1.318e+02 1.380e+02 5166 
1.380e+02 1.445e+02 5579 
1.445e+02 1.514e+02 6002 
1.514e+02 1.585e+02 6600 
1.585e+02 1.660e+02 7236 
1.660e+02 1.738e+02 7882 
1.738e+02 1.820e+02 8678 
1.820e+02 1.905e+02 9362 
1.905e+02 1.995e+02 10387 
1.995e+02 2.089e+02 11255 
2.089e+02 2.188e+02 12172 
2.188e+02 2.291e+02 13213 
2.291e+02 2.399e+02 14398 
2.399e+02 2.512e+02 15731 
2.512e+02 2.630e+02 17248 
2.630e+02 2.754e+02 18352 
2.754e+02 2.884e+02 20247 
2.884e+02 3.020e+02 22026 
3.020e+02 3.162e+02 23984 
3.162e+02 3.311e+02 25981 
3.311e+02 3.467e+02 28389 
3.467e+02 3.631e+02 30882 
3.631e+02 3.802e+02 33223 
3.802e+02 3.981e+02 36415 
3.981e+02 4.169e+02 39634 
4.169e+02 4.365e+02 43244 
4.365e+02 4.571e+02 47091 
4.571e+02 4.786e+02 51577 
4.786e+02 5.012e+02 55848 
5.012e+02 5.248e+02 61310 
5.248e+02 5.495e+02 66649 
5.495e+02 5.754e+02 72619 
5.754e+02 6.026e+02 78954 
6.026e+02 6.310e+02 86209 
6.310e+02 6.607e+02 93563 
6.607e+02 6.918e+02 101990 
6.918e+02 7.244e+02 112038 
7.244e+02 7.586e+02 121235 
7.586e+02 7.943e+02 132077 
7.943e+02 8.318e+02 143955 
8.318e+02 8.710e+02 157808 
8.710e+02 9.120e+02 171143 
9.120e+02 9.550e+02 186198 
9.550e+02 1.000e+03 202288 
1.000e+03 1.047e+03 219693 
1.047e+03 1.096e+03 239527 
1.096e+03 1.148e+03 260221 
1.148e+03 1.202e+03 282950 
1.202e+03 1.259e+03 307752 
1.259e+03 1.318e+03 334481 
1.318e+03 1.380e+03 363989 
1.380e+03 1.445e+03 394981 
1.445e+03 1.514e+03 430184 
1.514e+03 1.585e+03 469430 
1.585e+03 1.660e+03 510196 
1.660e+03 1.738e+03 554436 
1.738e+03 1.820e+03 603006 
1.820e+03 1.905e+03 654492 
1.905e+03 1.995e+03 710379 
1.995e+03 2.089e+03 771653 
2.089e+03 2.188e+03 839757 
2.188e+03 2.291e+03 912850 
2.291e+03 2.399e+03 994063 
2.399e+03 2.512e+03 1079053 
2.512e+03 2.630e+03 1175565 
2.630e+03 2.754e+03 1274437 
2.754e+03 2.884e+03 1381362 
2.884e+03 3.020e+03 1499929 
3.020e+03 3.162e+03 1624323 
3.162e+03 3.311e+03 1765326 
3.311e+03 3.467e+03 1917976 
3.467e+03 3.631e+03 2082939 
3.631e+03 3.802e+03 2260350 
3.802e+03 3.981e+03 2453927 
3.981e+03 4.169e+03 2665160 
4.169e+03 4.365e+03 2891328 
4.365e+03 4.571e+03 3138318 
4.571e+03 4.786e+03 3408502 
4.786e+03 5.012e+03 3699483 
5.012e+03 5.248e+03 4007576 
5.248e+03 5.495e+03 4341876 
5.495e+03 5.754e+03 4718810 
5.754e+03 6.026e+03 5102084 
6.026e+03 6.310e+03 5533640 
6.310e+03 6.607e+03 5996344 
6.607e+03 6.918e+03 6509774 
6.918e+03 7.244e+03 7050593 
7.244e+03 7.586e+03 7637338 
7.586e+03 7.943e+03 8272642 
7.943e+03 8.318e+03 8957143 
8.318e+03 8.710e+03 9700326 
8.710e+03 9.120e+03 10502990 
9.120e+03 9.550e+03 11372108 
9.550e+03 1.000e+04 12313435 
1.000e+04 1.047e+04 13332851 
1.047e+04 1.096e+04 14434558 
1.096e+04 1.148e+04 15626763 
1.148e+04 1.202e+04 16898018 
1.202e+04 1.259e+04 18290607 
1.259e+04 1.318e+04 19776867 
1.318e+04 1.380e+04 21364399 
1.380e+04 1.445e+04 23092609 
1.445e+04 1.514e+04 24954947 
1.514e+04 1.585e+04 26973217 
1.585e+04 1.660e+04 29143834 
1.660e+04 1.738e+04 31468181 
1.738e+04 1.820e+04 33984097 
1.820e+04 1.905e+04 36698516 
1.905e+04 1.995e+04 39602005 
1.995e+04 2.089e+04 42721781 
2.089e+04 2.188e+04 46084471 
2.188e+04 2.291e+04 49681219 
2.291e+04 2.399e+04 53541439 
2.399e+04 2.512e+04 57680936 
2.512e+04 2.630e+04 62175930 
2.630e+04 2.754e+04 66999198 
2.754e+04 2.884e+04 72149727 
2.884e+04 3.020e+04 77684283 
3.020e+04 3.162e+04 83562721 
3.162e+04 3.311e+04 89888354 
3.311e+04 3.467e+04 96609855 
3.467e+04 3.631e+04 103786505 
3.631e+04 3.802e+04 111499424 
3.802e+04 3.981e+04 119705288 
3.981e+04 4.169e+04 128367658 
4.169e+04 4.365e+04 137608589 
4.365e+04 4.571e+04 147425545 
4.571e+04 4.786e+04 157890924 
4.786e+04 5.012e+04 169096979 
5.012e+04 5.248e+04 180782769 
5.248e+04 5.495e+04 193277832 
5.495e+04 5.754e+04 206597482 
5.754e+04 6.026e+04 220463189 
6.026e+04 6.310e+04 235168948 
6.310e+04 6.607e+04 250547479 
6.607e+04 6.918e+04 266688015 
6.918e+04 7.244e+04 283745000 
7.244e+04 7.586e+04 301630832 
7.586e+04 7.943e+04 320009838 
7.943e+04 8.318e+04 339111751 
8.318e+04 8.710e+04 359104672 
8.710e+04 9.120e+04 379368259 
9.120e+04 9.550e+04 400285437 
9.550e+04 1.000e+05 421847645 
1.000e+05 1.047e+05 443846704 
1.047e+05 1.096e+05 466110477 
1.096e+05 1.148e+05 488304806 
1.148e+05 1.202e+05 510481558 
