-853604.06	979165.75
-853072.94	978975
-845291.75	977676.56
-839287.81	978809.38
-830734.63	981869.56
-826553	982576.31
-823017.81	981667.56
-820798.63	981884.56
-818346.13	982536
-814488.31	981423.88
-809812.25	983475.88
-808245.69	984783.69
-806294.31	988837.75
-804224.44	987196.31
-803078.38	991340.25
-801779.19	992299.5
-799790	991362
-799351.63	992964.19
-798168.81	993844.56
-797123.13	993663.06
-794726.13	990977.75
-791627.81	982990.13
-789667.88	983044.63
-786649.81	985423.25
-785072.56	984073.94
-783856.19	985146.06
-780203.06	985203.63
-777672.94	982693.06
-770680.44	981316.63
-764626.56	973821.25
-762375	972346.38
-759596.56	971815.69
-757860.94	970035.19
-754389	970814.69
-753051.44	969103.13
-748226.25	967971.63
-747243.06	966864.44
-746018.69	965962.06
-743678	966148.5
-740696.19	962722.13
-733803.06	960246.38
-707011.44	952330.38
-706013.13	952181
-673967.19	943036.25
-666954.38	941215.88
-649166.31	936428.25
-622072.5	928933.13
-616196.94	927209.31
-602407.19	923759.19
-580457	917353.13
-555317.31	909911.81
-548661.13	907918.19
-544583.69	906672.13
-518633	899459.06
-504798.75	895615.06
-503399.31	907763.94
-502337.34	916983.56
-501494.53	924905.94
-498070.47	950152.63
-498013	950575.19
-496232.94	964928
-496150.25	967466.44
-494737.19	980560.81
-491479.59	1005826.3
-489271.41	1023450.4
-487710.78	1034544.9
-487098.59	1038868.9
-482571.19	1072129.5
-481867.94	1075207.3
-476074.59	1109868.3
-477784.59	1110610.4
-481206.03	1109781.5
-480595.88	1109183
-481384	1108779.3
-483214.81	1110281.3
-482855.44	1109135.4
-484133.69	1108276.3
-484148.22	1106753.4
-485795.5	1106697
-486854.5	1104766.4
-490021.78	1103351.9
-489664.19	1101910.8
-491513.63	1101003.6
-491169.84	1100057.8
-492804.78	1100934
-494323.84	1099870.9
-495473.78	1100023.1
-495736.31	1098543.5
-498417.59	1098716.5
-499860.41	1096065.1
-502109.56	1094637.3
-505964.69	1095114
-509018.78	1093186.6
-510971.34	1093429.3
-514350.88	1094857
-515477.72	1098598.4
-520178.78	1104688.1
-520880.13	1111112.5
-523235.5	1111967.4
-523955.81	1113964.3
-527204.81	1116995
-528608.81	1119751.4
-531487.38	1122274.5
-533017.5	1126629.1
-532072.81	1128777.5
-530951.94	1135376.4
-532733.25	1138889.5
-537358.13	1141669.8
-541831.63	1142995.4
-544899.81	1145896.6
-549995.81	1148908
-550808.13	1150675.8
-555953.25	1151972
-558810.75	1153753.5
-562648.56	1154918.8
-568429.94	1162435.1
-575783.06	1168602.4
-578023.44	1169537.3
-582617.5	1172215.3
-583711.31	1172111.6
-586048.19	1177695.4
-591049.88	1183845.5
-592602.5	1186927.5
-592829.69	1189972.9
-594492.19	1192433.1
-594371	1193693.1
-597294.63	1197705.4
-599552.88	1198546.3
-601342.69	1202310.4
-608741.31	1206223.1
-609519.75	1208183.3
-615464.88	1211052.8
-616076.44	1213378.4
-618036.38	1216187.6
-617638.81	1218138.4
-619250.38	1222907.9
-621774.25	1225718
-622487.69	1227469.9
-624168.06	1229836.5
-627217.69	1231704
-628774.25	1235922.4
-630663.06	1237980.5
-632472.44	1237312.8
-634554.31	1238862.9
-635716.38	1236651.4
-638982	1238459.3
-639179.75	1236768.3
-641993.06	1237953.9
-641751.56	1240179.1
-643656.5	1240416
-643069.31	1241989.1
-645954.19	1243927
-644831.5	1244765.1
-645285.44	1247113.1
-646800.88	1245506.1
-649364	1248965.6
-649120.69	1247739.1
-650469.81	1248223.6
-652580.31	1247017
-653855.94	1251088.3
-655757.88	1252212.3
-654424.06	1253949.9
-654668.69	1254880.9
-656553.44	1256100.5
-659404.75	1256208.5
-661840	1258659.8
-663723.13	1262197.3
-666263.81	1270980.6
-667923.25	1272605.4
-668514.13	1275915.8
-670216.38	1277300.8
-669935.81	1278879
-673051.56	1281254.1
-673699.56	1282798.6
-678714.81	1283140.9
-679349.38	1282168.3
-680252.63	1282277.8
-685220.25	1286065.5
-685033.13	1287117.8
-687659.19	1285903.5
-687823.75	1288152.8
-690715	1288909.3
-690705.81	1290980.1
-691671.94	1291891
-693017.44	1291536.1
-694066.31	1292560.3
-696755.38	1292146.4
-699775.31	1293913.3
-700631.56	1293423
-701288.75	1294920.6
-705877.75	1294497.4
-707315.06	1295935.4
-711133.69	1297250.8
-714073.19	1296585
-716939	1299509.3
-717495.44	1301285.8
-718200.63	1301360.9
-717813.25	1302674.5
-718986.31	1303868.4
-718837.38	1307593
-719847.25	1309992.1
-722041.88	1310922.8
-723041	1313961.5
-728580.38	1318593.1
-733491.13	1318967.1
-736840.81	1321484.1
-738500.06	1321678.1
-741800.56	1324186.5
-740509.06	1325389.9
-742097.44	1326559.5
-748107.19	1328263.9
-750530.69	1326470.4
-754163.5	1327112.8
-757385.56	1330644.6
-765434.38	1331573.8
-766557.06	1333056.4
-774331.31	1353512.9
-781852.19	1347575.5
-788114	1348864.8
-793448.31	1334303.9
-789490.38	1329983.4
-790520.13	1327662.4
-788210.94	1328192.6
-787373.38	1327451.6
-790632.5	1324718.8
-786246	1319927.9
-791663.81	1324406.8
-788262.5	1327362.1
-791471.5	1326644.8
-790393.31	1330108.9
-794656.25	1334355.3
-796446.38	1344021
-801783.69	1342890.6
-808421.63	1337050
-801009.44	1332425.3
-802974.38	1330703
-808029.81	1333473.5
-802714.44	1322119.5
-817255.88	1338680.1
-823075.56	1334846.5
-819452.94	1329343.6
-828543.75	1330976.6
-833553.25	1335872.4
-837941.56	1335325
-853620.38	1328279.5
-853624.69	1323447.6
-857895.25	1320020.3
-862855.81	1322257.4
-859151	1322205.8
-860202	1330478.5
-863964.5	1330224.5
-875257.31	1325536.5
-879345.56	1312599.8
-884180.5	1313664.6
-888134.69	1318910.1
-885399.31	1312921.4
-894709.63	1318535
-897849.31	1315553.8
-899100.44	1319799.1
-908515.13	1317200.1
-919808.25	1321876.3
-924194.5	1319779.1
-925938.88	1319317.3
-924869.25	1313155.9
-925859.06	1312979.9
-924502.06	1310611
-925005.81	1309347
-924289.25	1302345.4
-922546.13	1300224.5
-922217.81	1298223.4
-923370.13	1296644.9
-920845.25	1293792.8
-920631.25	1287294
-917799.94	1284430.9
-919543	1283927.8
-918874.44	1280464.3
-919422.56	1279695.8
-922218	1279342
-924432.44	1277840.9
-923489.75	1274540.6
-926418.63	1275232.8
-927420.38	1273636
-939284.44	1274264.3
-944566.88	1277983
-947491.06	1279165.4
-957944.38	1279233.5
-961938.56	1278679.3
-963058.13	1277831.1
-968992.69	1279470.1
-970850.81	1278415.6
-972691.63	1268283
-972104.81	1266741.3
-966405.75	1263512.1
-959066.81	1262982.9
-957927	1260933.4
-955070.13	1258729.6
-950924.81	1259708.8
-952431.69	1242204.4
-952537.63	1237484.3
-953463.25	1226506.8
-954255.25	1216107.3
-957180.44	1176114.4
-958039.25	1160595.9
-958045.94	1159737
-959997.75	1132382.9
-960526.94	1120540.3
-962078.38	1096438.9
-962643.75	1089596.4
-963790.25	1070700.5
-964474.63	1062217.3
-968018.81	1017555.1
-967834.19	1017386.6
-964865.56	1014834.4
-964044.63	1012238.3
-961752.31	1010892.4
-958895.13	1010020.2
-953957.75	1009935.6
-948792	1008304.6
-945601.19	1005040.3
-941626.81	1004136.9
-940196.94	1001519.3
-937799	1001093.1
-929290	998645.88
-924390.94	996117.63
-920801.44	992876.94
-919987	990513.19
-917371.31	989318.88
-913950.38	989764
-909173.31	988294.69
-905449.25	989872.19
-902243.56	989363.19
-898460.38	988414.88
-890088.88	989829.88
-886242.63	988916.94
-881189.63	990461.63
-877366.94	989996.63
-870185.69	987617.31
-863815.31	982118.81
-861217.56	981126.25
-858649.63	981125.75
-853604.06	979165.75
-903593.38	1320501.4
-895292.25	1325512.1
-898577.44	1327278.8
-923684.13	1326457.6
-921791.19	1323950
-908147.88	1322639.1
-906282.63	1319245
-903593.38	1320501.4
