5087450	-11583195
5067568	-11583405
5041496.5	-11583240
4984774.5	-11582983
4983463.5	-11681254
4983766	-11719582
4984315	-11822516
4984492	-11836504
4984076	-11896206
4984322	-11945032
4984798.5	-12013452
4984072.5	-12139203
4983950	-12245385
4983993	-12252178
4983800.5	-12362143
5022350	-12362213
5069698	-12362148
5131814	-12361884
5207787.5	-12361671
5285838	-12361942
5326107	-12361751
5361342	-12361670
5433060	-12362075
5509039	-12362203
5538808.5	-12362209
5590620.5	-12362411
5590085.5	-12292972
5591080	-12288866
5591734	-12244646
5591221	-12222812
5590918.5	-12092108
5591314	-12051363
5591260.5	-12010747
5590694	-11828724
5590859	-11802221
5591267	-11698009
5591464.5	-11693199
5590878	-11583889
5524759.5	-11583847
5463833.5	-11584022
5458266	-11583876
5413094	-11583848
5359534.5	-11583674
5355776.5	-11583812
5283286.5	-11583483
5224564.5	-11583485
5132353	-11583184
5087450	-11583195
